Trial,Reward,Algorithm
18112,2.690583798405937,ThompsonSampling
18113,2.8473850938535863,ThompsonSampling
18114,3.85118316287324,ThompsonSampling
18115,1.934668645874627,ThompsonSampling
18116,5.874545507365781,ThompsonSampling
18117,2.2424502387631153,ThompsonSampling
18118,3.0918034636676213,ThompsonSampling
18119,4.847001753812587,ThompsonSampling
18120,4.299263139401645,ThompsonSampling
18121,3.3734510410026806,ThompsonSampling
18122,4.1904696873942715,ThompsonSampling
18123,5.566705217238276,ThompsonSampling
18124,4.090343151015346,ThompsonSampling
18125,3.9326447565765617,ThompsonSampling
18126,3.512447593656405,ThompsonSampling
18127,5.355385999831992,ThompsonSampling
18128,3.332548870496658,ThompsonSampling
18129,2.4704020966107554,ThompsonSampling
18130,4.969580108953924,ThompsonSampling
18131,5.517080723942129,ThompsonSampling
18132,3.2176759898080434,ThompsonSampling
18133,4.909236848045449,ThompsonSampling
18134,4.553025931390759,ThompsonSampling
18135,3.4462794613581265,ThompsonSampling
18136,3.0321872804692243,ThompsonSampling
18137,5.543031586901479,ThompsonSampling
18138,4.163495357886106,ThompsonSampling
18139,3.434010277879408,ThompsonSampling
18140,4.491437945106398,ThompsonSampling
18141,4.217938735117868,ThompsonSampling
18142,4.169178769691667,ThompsonSampling
18143,5.526995730259172,ThompsonSampling
18144,5.0678894741635725,ThompsonSampling
18145,3.003075809636187,ThompsonSampling
18146,4.949026611925477,ThompsonSampling
18147,3.7730800022223225,ThompsonSampling
18148,3.097703156105846,ThompsonSampling
18149,5.544068845980499,ThompsonSampling
18150,5.618532063709019,ThompsonSampling
18151,4.297043706203545,ThompsonSampling
18152,2.7364718330472866,ThompsonSampling
18153,3.0472717344494797,ThompsonSampling
18154,2.367223232526751,ThompsonSampling
18155,2.327915988768205,ThompsonSampling
18156,4.508267893153434,ThompsonSampling
18157,4.178831323430372,ThompsonSampling
18158,3.8619235997901913,ThompsonSampling
18159,3.503484692825211,ThompsonSampling
18160,3.748498056272273,ThompsonSampling
18161,4.513265486033798,ThompsonSampling
18162,3.2411768989598997,ThompsonSampling
18163,3.209040981839862,ThompsonSampling
18164,1.780798704313301,ThompsonSampling
18165,3.7274319948579886,ThompsonSampling
18166,3.241854071566243,ThompsonSampling
18167,5.801757406800163,ThompsonSampling
18168,3.788256437932928,ThompsonSampling
18169,4.848400155894504,ThompsonSampling
18170,4.655456039328074,ThompsonSampling
18171,3.591250501271308,ThompsonSampling
18172,2.9198196862011914,ThompsonSampling
18173,4.45175977968679,ThompsonSampling
18174,3.7600514456870733,ThompsonSampling
18175,4.028458490784571,ThompsonSampling
18176,4.568332597259169,ThompsonSampling
18177,3.793760240690419,ThompsonSampling
18178,3.1340387298187316,ThompsonSampling
18179,2.0030682910584137,ThompsonSampling
18180,3.333160947571624,ThompsonSampling
18181,3.803219087637237,ThompsonSampling
18182,2.02545993012113,ThompsonSampling
18183,3.3154099386763005,ThompsonSampling
18184,4.396226350706947,ThompsonSampling
18185,3.916434287385338,ThompsonSampling
18186,5.553684327940381,ThompsonSampling
18187,3.2449067985607294,ThompsonSampling
18188,4.10597101067045,ThompsonSampling
18189,3.4501579363390578,ThompsonSampling
18190,2.9470699531793416,ThompsonSampling
18191,4.295723513835147,ThompsonSampling
18192,3.735685808804623,ThompsonSampling
18193,2.718537100069547,ThompsonSampling
18194,4.990535335703665,ThompsonSampling
18195,5.772954330849521,ThompsonSampling
18196,4.221690593465255,ThompsonSampling
18197,3.6456689541185465,ThompsonSampling
18198,4.245354547674953,ThompsonSampling
18199,4.5464884839638975,ThompsonSampling
18200,4.663751634252168,ThompsonSampling
18201,3.5857861339031474,ThompsonSampling
18202,5.164785201834474,ThompsonSampling
18203,3.7243160503849584,ThompsonSampling
18204,4.32581284158088,ThompsonSampling
18205,5.040976137045867,ThompsonSampling
18206,4.673801420227053,ThompsonSampling
18207,3.4997900177576664,ThompsonSampling
18208,3.250061663059763,ThompsonSampling
18209,3.1148401354382216,ThompsonSampling
18210,4.145223283465643,ThompsonSampling
18211,5.27023291763874,ThompsonSampling
18212,3.467032572565693,ThompsonSampling
18213,4.381580929212057,ThompsonSampling
18214,5.700057555965515,ThompsonSampling
18215,3.202143418602968,ThompsonSampling
18216,0.27693932356590834,ThompsonSampling
18217,3.4267392718808978,ThompsonSampling
18218,3.048609466137768,ThompsonSampling
18219,4.759812144601966,ThompsonSampling
18220,4.236572398746814,ThompsonSampling
18221,5.155555529108175,ThompsonSampling
18222,3.6170552305843677,ThompsonSampling
18223,5.257080237038203,ThompsonSampling
18224,5.137223686609099,ThompsonSampling
18225,4.816810365382948,ThompsonSampling
18226,4.110097844178525,ThompsonSampling
18227,3.3884266163092787,ThompsonSampling
18228,2.6361079149395628,ThompsonSampling
18229,3.544620513099413,ThompsonSampling
18230,2.7477626817101584,ThompsonSampling
18231,5.341015723278456,ThompsonSampling
18232,3.7765626306570286,ThompsonSampling
18233,2.0683874343204636,ThompsonSampling
18234,4.359423192468152,ThompsonSampling
18235,3.575703142662163,ThompsonSampling
18236,4.428901133323402,ThompsonSampling
18237,3.8111686536011637,ThompsonSampling
18238,3.005934216091863,ThompsonSampling
18239,3.246857994615481,ThompsonSampling
18240,3.6568039060213646,ThompsonSampling
18241,5.073315285001576,ThompsonSampling
18242,2.0995386072387436,ThompsonSampling
18243,4.629231748916554,ThompsonSampling
18244,4.993773142186416,ThompsonSampling
18245,2.757639632530904,ThompsonSampling
18246,2.748799642942796,ThompsonSampling
18247,4.920991141370807,ThompsonSampling
18248,5.104908688321547,ThompsonSampling
18249,3.42795641519782,ThompsonSampling
18250,4.02338521536138,ThompsonSampling
18251,4.118089429289045,ThompsonSampling
18252,3.8511396564697575,ThompsonSampling
18253,3.6781049948283036,ThompsonSampling
18254,5.263992999180086,ThompsonSampling
18255,3.646966667531469,ThompsonSampling
18256,2.1522714532150724,ThompsonSampling
18257,3.1043395055038907,ThompsonSampling
18258,4.04003440894281,ThompsonSampling
18259,5.232787183313819,ThompsonSampling
18260,4.7764473596291035,ThompsonSampling
18261,4.072138038577701,ThompsonSampling
18262,5.235186319239459,ThompsonSampling
18263,3.832211183349274,ThompsonSampling
18264,5.196748877673976,ThompsonSampling
18265,3.203710416756337,ThompsonSampling
18266,2.927155312159152,ThompsonSampling
18267,4.2605529422983315,ThompsonSampling
18268,3.193694916647569,ThompsonSampling
18269,3.907593907843259,ThompsonSampling
18270,3.8993896928363005,ThompsonSampling
18271,5.819047663713809,ThompsonSampling
18272,4.271419916301831,ThompsonSampling
18273,4.458042988726036,ThompsonSampling
18274,4.903030444744395,ThompsonSampling
18275,4.6059495170428075,ThompsonSampling
18276,3.316150742481238,ThompsonSampling
18277,4.910020355115428,ThompsonSampling
18278,2.745461344197821,ThompsonSampling
18279,3.685217855309631,ThompsonSampling
18280,3.545491411676586,ThompsonSampling
18281,3.6936162076455754,ThompsonSampling
18282,4.39360746307044,ThompsonSampling
18283,4.401027044756542,ThompsonSampling
18284,4.154847968929,ThompsonSampling
18285,5.874819947554628,ThompsonSampling
18286,2.6282461924068836,ThompsonSampling
18287,3.2417322229298957,ThompsonSampling
18288,3.0048013298870826,ThompsonSampling
18289,3.473546856956127,ThompsonSampling
18290,3.8907878926183392,ThompsonSampling
18291,3.606185106456828,ThompsonSampling
18292,4.569389181843113,ThompsonSampling
18293,2.503232919113204,ThompsonSampling
18294,4.436319669898916,ThompsonSampling
18295,3.169264181033399,ThompsonSampling
18296,3.5481688675934584,ThompsonSampling
18297,3.898860967447524,ThompsonSampling
18298,2.886286470332981,ThompsonSampling
18299,3.5407114682486234,ThompsonSampling
18300,6.169191131375944,ThompsonSampling
18301,3.731331374032995,ThompsonSampling
18302,3.8183638996446634,ThompsonSampling
18303,2.4507917014814016,ThompsonSampling
18304,4.6021758779984525,ThompsonSampling
18305,5.045404352443535,ThompsonSampling
18306,4.658291184464127,ThompsonSampling
18307,3.8301286711442284,ThompsonSampling
18308,3.294825916194332,ThompsonSampling
18309,4.930525181782411,ThompsonSampling
18310,3.0677533013143754,ThompsonSampling
18311,4.355028541210608,ThompsonSampling
18312,3.1867548278426114,ThompsonSampling
18313,5.43081609786993,ThompsonSampling
18314,3.2815549455804147,ThompsonSampling
18315,3.284351995783384,ThompsonSampling
18316,2.4611140144475723,ThompsonSampling
18317,5.599457663306159,ThompsonSampling
18318,4.20065547612685,ThompsonSampling
18319,4.306966505099631,ThompsonSampling
18320,3.3122826901282645,ThompsonSampling
18321,3.983998108626248,ThompsonSampling
18322,3.3440178083552747,ThompsonSampling
18323,4.967286366563339,ThompsonSampling
18324,3.35635082692553,ThompsonSampling
18325,4.737484796619175,ThompsonSampling
18326,4.2056875427696685,ThompsonSampling
18327,3.288333303342149,ThompsonSampling
18328,5.127468297413671,ThompsonSampling
18329,3.855026830009322,ThompsonSampling
18330,6.097445444843115,ThompsonSampling
18331,4.687818815436453,ThompsonSampling
18332,3.629250709262859,ThompsonSampling
18333,4.003113709787294,ThompsonSampling
18334,4.182160360689304,ThompsonSampling
18335,3.8041516502445063,ThompsonSampling
18336,4.455274493929188,ThompsonSampling
18337,5.160425608344624,ThompsonSampling
18338,2.5425378799726994,ThompsonSampling
18339,6.316737190272656,ThompsonSampling
18340,3.671060398873587,ThompsonSampling
18341,2.9832220250723465,ThompsonSampling
18342,3.1608804533481707,ThompsonSampling
18343,4.713964075701474,ThompsonSampling
18344,4.244122598180592,ThompsonSampling
18345,3.415331080443683,ThompsonSampling
18346,5.981949437716088,ThompsonSampling
18347,4.4457193705358,ThompsonSampling
18348,3.619163650202764,ThompsonSampling
18349,4.188654081077702,ThompsonSampling
18350,4.729720716631809,ThompsonSampling
18351,3.7914953864916585,ThompsonSampling
18352,2.352841356070109,ThompsonSampling
18353,4.411500384355221,ThompsonSampling
18354,4.157898055371467,ThompsonSampling
18355,4.141565398389394,ThompsonSampling
18356,3.7617796878957317,ThompsonSampling
18357,4.546632011449239,ThompsonSampling
18358,5.650794018255573,ThompsonSampling
18359,4.25990615093972,ThompsonSampling
18360,3.9939953263417354,ThompsonSampling
18361,2.357186220935062,ThompsonSampling
18362,3.72070466560956,ThompsonSampling
18363,2.8983405644358076,ThompsonSampling
18364,4.185942957788926,ThompsonSampling
18365,2.8941534729334704,ThompsonSampling
18366,3.9888401040204364,ThompsonSampling
18367,4.183655438406794,ThompsonSampling
18368,3.8429139989214387,ThompsonSampling
18369,2.617387417495584,ThompsonSampling
18370,3.1105271545758173,ThompsonSampling
18371,3.6150372105122592,ThompsonSampling
18372,4.025459521915279,ThompsonSampling
18373,5.078470960097605,ThompsonSampling
18374,4.328705074375063,ThompsonSampling
18375,2.651004134590398,ThompsonSampling
18376,3.322809953489807,ThompsonSampling
18377,3.6245838503415704,ThompsonSampling
18378,3.05211822027787,ThompsonSampling
18379,3.5204831231631055,ThompsonSampling
18380,4.466845376698202,ThompsonSampling
18381,5.024874438513722,ThompsonSampling
18382,2.967112194058783,ThompsonSampling
18383,3.0044883222943755,ThompsonSampling
18384,3.2670096473874803,ThompsonSampling
18385,4.535320604562062,ThompsonSampling
18386,4.9492746852032825,ThompsonSampling
18387,1.2278737938263529,ThompsonSampling
18388,5.487739762194946,ThompsonSampling
18389,4.558863711226969,ThompsonSampling
18390,4.812337752031131,ThompsonSampling
18391,3.800013049340029,ThompsonSampling
18392,4.0856436675614605,ThompsonSampling
18393,4.837247390461236,ThompsonSampling
18394,4.793932918993357,ThompsonSampling
18395,3.717429309845985,ThompsonSampling
18396,4.820574395857381,ThompsonSampling
18397,3.9001253292110993,ThompsonSampling
18398,6.1846677092642866,ThompsonSampling
18399,4.548246010690076,ThompsonSampling
18400,4.215425327174224,ThompsonSampling
18401,3.23266490617723,ThompsonSampling
18402,3.875039812204457,ThompsonSampling
18403,4.591433185695168,ThompsonSampling
18404,4.5743775245054685,ThompsonSampling
18405,5.392375919856917,ThompsonSampling
18406,5.04064616215503,ThompsonSampling
18407,3.152768770504491,ThompsonSampling
18408,3.4916467884506597,ThompsonSampling
18409,4.949601877988233,ThompsonSampling
18410,4.605876538226704,ThompsonSampling
18411,3.560692719898612,ThompsonSampling
18412,3.380018791629858,ThompsonSampling
18413,3.5387594971942584,ThompsonSampling
18414,5.571480737236443,ThompsonSampling
18415,6.112253137642698,ThompsonSampling
18416,6.513502428081278,ThompsonSampling
18417,3.6030903066776823,ThompsonSampling
18418,3.261026757109144,ThompsonSampling
18419,2.58554011981823,ThompsonSampling
18420,2.991085955500404,ThompsonSampling
18421,3.746313893756214,ThompsonSampling
18422,4.579268283227135,ThompsonSampling
18423,3.4959508202353815,ThompsonSampling
18424,5.08191095592198,ThompsonSampling
18425,2.489800253099304,ThompsonSampling
18426,2.9765285589169252,ThompsonSampling
18427,3.8286584147276463,ThompsonSampling
18428,3.8482046876013856,ThompsonSampling
18429,3.928200685939448,ThompsonSampling
18430,2.681034994321532,ThompsonSampling
18431,3.4728683912795577,ThompsonSampling
18432,4.349275982789308,ThompsonSampling
18433,4.294993472117292,ThompsonSampling
18434,3.2021985734392677,ThompsonSampling
18435,3.625285832449815,ThompsonSampling
18436,3.3056630125552218,ThompsonSampling
18437,2.9536673678591425,ThompsonSampling
18438,4.344345896944106,ThompsonSampling
18439,3.566778423366265,ThompsonSampling
18440,6.015059486693042,ThompsonSampling
18441,1.9268025136141325,ThompsonSampling
18442,4.84779368642184,ThompsonSampling
18443,3.27674070396856,ThompsonSampling
18444,3.4629440579889477,ThompsonSampling
18445,4.694542460998439,ThompsonSampling
18446,2.257077837833546,ThompsonSampling
18447,3.8856280166867974,ThompsonSampling
18448,3.01093502372929,ThompsonSampling
18449,2.8744291651691904,ThompsonSampling
18450,3.5211826214601913,ThompsonSampling
18451,4.70870956221464,ThompsonSampling
18452,3.482351979322833,ThompsonSampling
18453,4.911502153599464,ThompsonSampling
18454,4.417012498530285,ThompsonSampling
18455,4.140060796324489,ThompsonSampling
18456,6.101391206030995,ThompsonSampling
18457,4.144821735999645,ThompsonSampling
18458,2.816554828703908,ThompsonSampling
18459,2.674897391025814,ThompsonSampling
18460,2.6363910935061554,ThompsonSampling
18461,2.0231851008962263,ThompsonSampling
18462,4.069356128932504,ThompsonSampling
18463,3.488520994143667,ThompsonSampling
18464,2.064636561668138,ThompsonSampling
18465,3.7764118030717753,ThompsonSampling
18466,4.019572748338175,ThompsonSampling
18467,4.155398872995877,ThompsonSampling
18468,4.288139258773006,ThompsonSampling
18469,4.896037516310682,ThompsonSampling
18470,4.221528271418332,ThompsonSampling
18471,4.752027990605456,ThompsonSampling
18472,3.8403299567055735,ThompsonSampling
18473,2.8592796663898072,ThompsonSampling
18474,3.867776899815155,ThompsonSampling
18475,4.025009413735822,ThompsonSampling
18476,2.816715988442352,ThompsonSampling
18477,4.575324156893348,ThompsonSampling
18478,2.69400315775354,ThompsonSampling
18479,3.932931114981151,ThompsonSampling
18480,4.266657342443372,ThompsonSampling
18481,4.2082247985656025,ThompsonSampling
18482,4.712767355632803,ThompsonSampling
18483,3.5033997699048336,ThompsonSampling
18484,3.7006240474657264,ThompsonSampling
18485,4.540536018400347,ThompsonSampling
18486,3.7742703812123324,ThompsonSampling
18487,3.8374241123903663,ThompsonSampling
18488,3.0813769159085647,ThompsonSampling
18489,3.5673949046805338,ThompsonSampling
18490,3.673943957549028,ThompsonSampling
18491,3.1685417126729853,ThompsonSampling
18492,6.228766310031784,ThompsonSampling
18493,3.9288213868547794,ThompsonSampling
18494,2.6071391344463146,ThompsonSampling
18495,1.8090482359965017,ThompsonSampling
18496,3.564117296250712,ThompsonSampling
18497,4.435779710766244,ThompsonSampling
18498,4.373074143841504,ThompsonSampling
18499,3.2721693306287523,ThompsonSampling
18500,3.791265854298467,ThompsonSampling
18501,2.9336433204014254,ThompsonSampling
18502,3.6715523980105513,ThompsonSampling
18503,4.026521616379745,ThompsonSampling
18504,3.488259896825546,ThompsonSampling
18505,4.469106912734379,ThompsonSampling
18506,4.383560456762796,ThompsonSampling
18507,3.0701153742064604,ThompsonSampling
18508,2.8465717656793523,ThompsonSampling
18509,4.3549250691498065,ThompsonSampling
18510,2.944056984324731,ThompsonSampling
18511,3.3327526569668984,ThompsonSampling
18512,4.092717489987518,ThompsonSampling
18513,3.7642222747360963,ThompsonSampling
18514,3.660977297860295,ThompsonSampling
18515,3.4051685380620107,ThompsonSampling
18516,3.990977728305748,ThompsonSampling
18517,4.276251761497426,ThompsonSampling
18518,4.418775965560961,ThompsonSampling
18519,3.1864754700003814,ThompsonSampling
18520,4.2407177103847165,ThompsonSampling
18521,3.2521464994032376,ThompsonSampling
18522,3.353496454500433,ThompsonSampling
18523,4.3311209656959555,ThompsonSampling
18524,4.1506324935232595,ThompsonSampling
18525,3.706236594442814,ThompsonSampling
18526,3.4353649332815337,ThompsonSampling
18527,4.266595070522149,ThompsonSampling
18528,3.671394291759034,ThompsonSampling
18529,3.9852995126708652,ThompsonSampling
18530,5.0751788669240225,ThompsonSampling
18531,5.437850389935393,ThompsonSampling
18532,3.5290425139551935,ThompsonSampling
18533,4.799468155262231,ThompsonSampling
18534,3.3798723856412494,ThompsonSampling
18535,4.45338135426205,ThompsonSampling
18536,4.98302062159377,ThompsonSampling
18537,2.8776454325265703,ThompsonSampling
18538,4.749765291179013,ThompsonSampling
18539,4.296273032563572,ThompsonSampling
18540,3.9595614509655173,ThompsonSampling
18541,5.493315307422085,ThompsonSampling
18542,1.9688614180461816,ThompsonSampling
18543,4.730968172194603,ThompsonSampling
18544,3.0306165495242556,ThompsonSampling
18545,5.907234995342474,ThompsonSampling
18546,4.8754000461914,ThompsonSampling
18547,2.8798605977054668,ThompsonSampling
18548,4.361479230538791,ThompsonSampling
18549,3.5246274604704038,ThompsonSampling
18550,3.506840213991396,ThompsonSampling
18551,5.138379555231693,ThompsonSampling
18552,4.600936536706563,ThompsonSampling
18553,3.459997760892702,ThompsonSampling
18554,4.901254164408542,ThompsonSampling
18555,2.711762424671907,ThompsonSampling
18556,2.9646897852837384,ThompsonSampling
18557,3.8398572961394,ThompsonSampling
18558,4.701029641603098,ThompsonSampling
18559,4.3560082834604925,ThompsonSampling
18560,2.9075800247099375,ThompsonSampling
18561,2.212093103856785,ThompsonSampling
18562,4.837753760127739,ThompsonSampling
18563,4.113788631970337,ThompsonSampling
18564,3.947496999301009,ThompsonSampling
18565,3.6421898255030647,ThompsonSampling
18566,2.970080846089334,ThompsonSampling
18567,4.849583414322269,ThompsonSampling
18568,4.257593900029644,ThompsonSampling
18569,3.4380882946142477,ThompsonSampling
18570,3.185199917820146,ThompsonSampling
18571,4.7890874885988435,ThompsonSampling
18572,3.9866077508947395,ThompsonSampling
18573,2.5187001010620746,ThompsonSampling
18574,4.3145875709471255,ThompsonSampling
18575,4.533247224962115,ThompsonSampling
18576,4.190546834625744,ThompsonSampling
18577,4.314082586896983,ThompsonSampling
18578,4.944635266674038,ThompsonSampling
18579,3.7152711226025334,ThompsonSampling
18580,3.0822256135143773,ThompsonSampling
18581,3.0206882610769537,ThompsonSampling
18582,4.606997710805298,ThompsonSampling
18583,2.868858499378566,ThompsonSampling
18584,2.956285917738886,ThompsonSampling
18585,4.145381103827478,ThompsonSampling
18586,2.4355049950442615,ThompsonSampling
18587,5.603905089638262,ThompsonSampling
18588,4.813517000249816,ThompsonSampling
18589,5.2714714969374725,ThompsonSampling
18590,5.410131785571826,ThompsonSampling
18591,6.301832889579636,ThompsonSampling
18592,4.401281730939762,ThompsonSampling
18593,4.843523367448298,ThompsonSampling
18594,3.594375212421562,ThompsonSampling
18595,4.294357921997091,ThompsonSampling
18596,4.571059599485029,ThompsonSampling
18597,2.241081761033395,ThompsonSampling
18598,4.605479932741048,ThompsonSampling
18599,5.233521693099138,ThompsonSampling
18600,4.216278812842526,ThompsonSampling
18601,5.0276870806248315,ThompsonSampling
18602,2.8683773471825997,ThompsonSampling
18603,3.6343942021336963,ThompsonSampling
18604,3.941844940654369,ThompsonSampling
18605,1.7089770591403575,ThompsonSampling
18606,4.404084635688074,ThompsonSampling
18607,3.5879244103717873,ThompsonSampling
18608,4.299483688447637,ThompsonSampling
18609,5.289352478161115,ThompsonSampling
18610,5.359888030253354,ThompsonSampling
18611,3.5778422371842624,ThompsonSampling
18612,3.045560634608285,ThompsonSampling
18613,4.662596240993059,ThompsonSampling
18614,3.119709398816288,ThompsonSampling
18615,4.095355236365958,ThompsonSampling
18616,5.368361562757783,ThompsonSampling
18617,4.329646575416531,ThompsonSampling
18618,3.317761720284607,ThompsonSampling
18619,4.310032684817304,ThompsonSampling
18620,3.4031813581281325,ThompsonSampling
18621,4.666568592609162,ThompsonSampling
18622,2.9329157162209576,ThompsonSampling
18623,4.2593880640150426,ThompsonSampling
18624,5.2619135033249105,ThompsonSampling
18625,2.8950291196896267,ThompsonSampling
18626,3.6725620997422825,ThompsonSampling
18627,4.80456433017542,ThompsonSampling
18628,2.9780258488749,ThompsonSampling
18629,4.3675958945174465,ThompsonSampling
18630,4.4243114057033175,ThompsonSampling
18631,3.565653492618106,ThompsonSampling
18632,4.5931623521328895,ThompsonSampling
18633,4.144602698156227,ThompsonSampling
18634,3.5164313583991973,ThompsonSampling
18635,3.683843971507499,ThompsonSampling
18636,4.9050599243733455,ThompsonSampling
18637,4.876861717147889,ThompsonSampling
18638,3.0655341011538617,ThompsonSampling
18639,4.163544056893645,ThompsonSampling
18640,5.063924934384684,ThompsonSampling
18641,2.8365766719151884,ThompsonSampling
18642,4.112663460409604,ThompsonSampling
18643,4.805559736525756,ThompsonSampling
18644,3.654092580145338,ThompsonSampling
18645,2.5904910538752457,ThompsonSampling
18646,3.9655680380661757,ThompsonSampling
18647,3.3903394447917305,ThompsonSampling
18648,2.5049752642868732,ThompsonSampling
18649,5.81726994122977,ThompsonSampling
18650,2.5911268722442453,ThompsonSampling
18651,2.7208120893790886,ThompsonSampling
18652,4.99322411793032,ThompsonSampling
18653,2.913369854108773,ThompsonSampling
18654,3.763227697838926,ThompsonSampling
18655,4.8146054730972585,ThompsonSampling
18656,2.854682309936127,ThompsonSampling
18657,3.6545237861268833,ThompsonSampling
18658,3.4622485286997944,ThompsonSampling
18659,5.556243308621719,ThompsonSampling
18660,3.445093509686807,ThompsonSampling
18661,2.9209997969830876,ThompsonSampling
18662,5.0073400820334,ThompsonSampling
18663,2.583083823130229,ThompsonSampling
18664,3.6422226592525204,ThompsonSampling
18665,3.26210867590239,ThompsonSampling
18666,2.641514278115887,ThompsonSampling
18667,6.433731856452889,ThompsonSampling
18668,5.375155883690901,ThompsonSampling
18669,5.160128829076057,ThompsonSampling
18670,3.827763891026344,ThompsonSampling
18671,2.5519016352818364,ThompsonSampling
18672,4.459870570578842,ThompsonSampling
18673,4.380988172614311,ThompsonSampling
18674,5.324618295142691,ThompsonSampling
18675,6.0849803139172725,ThompsonSampling
18676,4.573785433704963,ThompsonSampling
18677,5.03155625328403,ThompsonSampling
18678,4.193215643514074,ThompsonSampling
18679,4.859974945975035,ThompsonSampling
18680,3.7840880974836857,ThompsonSampling
18681,5.184076478367673,ThompsonSampling
18682,5.152202687086076,ThompsonSampling
18683,3.091632568249325,ThompsonSampling
18684,3.798055305062854,ThompsonSampling
18685,3.0782994409569078,ThompsonSampling
18686,4.120946699648479,ThompsonSampling
18687,5.133189757652665,ThompsonSampling
18688,3.86436768632748,ThompsonSampling
18689,3.6218393064047363,ThompsonSampling
18690,2.824373133517938,ThompsonSampling
18691,3.913127042927161,ThompsonSampling
18692,3.4079318814570287,ThompsonSampling
18693,3.4608323665992105,ThompsonSampling
18694,4.612779218061604,ThompsonSampling
18695,4.773259226402744,ThompsonSampling
18696,3.2069066175580065,ThompsonSampling
18697,4.025318665762095,ThompsonSampling
18698,3.1650922676255213,ThompsonSampling
18699,4.676368979124559,ThompsonSampling
18700,5.670890234634369,ThompsonSampling
18701,5.5665441705687195,ThompsonSampling
18702,4.352655612972501,ThompsonSampling
18703,4.095726668307033,ThompsonSampling
18704,3.40927306122863,ThompsonSampling
18705,4.422405064422472,ThompsonSampling
18706,4.812444728487016,ThompsonSampling
18707,2.237497347940341,ThompsonSampling
18708,5.401365863988367,ThompsonSampling
18709,4.787544163958747,ThompsonSampling
18710,4.372833685853751,ThompsonSampling
18711,3.8467033253455623,ThompsonSampling
18712,1.963811083810056,ThompsonSampling
18713,5.300698493357132,ThompsonSampling
18714,4.085400754028585,ThompsonSampling
18715,4.19404318795234,ThompsonSampling
18716,3.9500952456451905,ThompsonSampling
18717,3.9515226200572067,ThompsonSampling
18718,2.655725412546636,ThompsonSampling
18719,3.5174489653887866,ThompsonSampling
18720,3.421646396705591,ThompsonSampling
18721,4.251878436294221,ThompsonSampling
18722,3.247503716268388,ThompsonSampling
18723,2.9790027468107363,ThompsonSampling
18724,4.383498716871896,ThompsonSampling
18725,4.301056106378663,ThompsonSampling
18726,3.058669460465544,ThompsonSampling
18727,4.8246648581183615,ThompsonSampling
18728,4.679706777072312,ThompsonSampling
18729,5.602697993485689,ThompsonSampling
18730,4.143989637032483,ThompsonSampling
18731,2.3400330501719626,ThompsonSampling
18732,5.5335156879676735,ThompsonSampling
18733,3.441439060927416,ThompsonSampling
18734,4.639270487098782,ThompsonSampling
18735,3.1049594335370685,ThompsonSampling
18736,2.6532853307355104,ThompsonSampling
18737,3.4856621344122924,ThompsonSampling
18738,5.01897007229401,ThompsonSampling
18739,2.604012005963369,ThompsonSampling
18740,2.8553949220387134,ThompsonSampling
18741,3.025705861867893,ThompsonSampling
18742,3.892612253871961,ThompsonSampling
18743,3.978734603436586,ThompsonSampling
18744,5.387199391413693,ThompsonSampling
18745,3.516722882403077,ThompsonSampling
18746,5.156881582399747,ThompsonSampling
18747,2.152643010858199,ThompsonSampling
18748,5.144183919386904,ThompsonSampling
18749,3.818355427406449,ThompsonSampling
18750,3.4810388563966,ThompsonSampling
18751,3.6596462807115993,ThompsonSampling
18752,4.6530247045411395,ThompsonSampling
18753,3.412339454068603,ThompsonSampling
18754,4.1367463626290855,ThompsonSampling
18755,4.648171412591129,ThompsonSampling
18756,5.498800519345776,ThompsonSampling
18757,4.538390842376712,ThompsonSampling
18758,4.765322075815337,ThompsonSampling
18759,3.7734592588574065,ThompsonSampling
18760,4.0128732513301895,ThompsonSampling
18761,2.5792941883980043,ThompsonSampling
18762,4.032694510350314,ThompsonSampling
18763,3.482912107727925,ThompsonSampling
18764,4.547840213064033,ThompsonSampling
18765,4.49497139778055,ThompsonSampling
18766,3.3216982387559013,ThompsonSampling
18767,5.357054601654769,ThompsonSampling
18768,2.735168911273422,ThompsonSampling
18769,4.867745545309283,ThompsonSampling
18770,3.954838244720068,ThompsonSampling
18771,3.8319427238360273,ThompsonSampling
18772,3.6091202456897653,ThompsonSampling
18773,5.433534657772582,ThompsonSampling
18774,4.107358546007049,ThompsonSampling
18775,5.012239704630643,ThompsonSampling
18776,5.7766998221481085,ThompsonSampling
18777,4.179341513704402,ThompsonSampling
18778,3.016863873549657,ThompsonSampling
18779,4.725725383519876,ThompsonSampling
18780,3.8880545057970517,ThompsonSampling
18781,3.6695920435555873,ThompsonSampling
18782,3.2833408791800434,ThompsonSampling
18783,5.133652180118399,ThompsonSampling
18784,2.540956074473906,ThompsonSampling
18785,3.9997955290383245,ThompsonSampling
18786,5.39732967471841,ThompsonSampling
18787,3.5710598469525294,ThompsonSampling
18788,5.109433751330985,ThompsonSampling
18789,5.058555228999942,ThompsonSampling
18790,4.2916120360576,ThompsonSampling
18791,4.530457949632233,ThompsonSampling
18792,4.007496262611843,ThompsonSampling
18793,4.8241365814653,ThompsonSampling
18794,5.612503254302391,ThompsonSampling
18795,3.903265414100934,ThompsonSampling
18796,3.535847700293341,ThompsonSampling
18797,3.734611943149894,ThompsonSampling
18798,1.1033800990595846,ThompsonSampling
